userName,score,at,content
Pengguna Google,1,2019-05-30 11:09:16,"min tolong bantuan saya baru beli vocer unipin 100rb sudah berhasil tapi tidak ada kodenya, di bukti pembayaran pun tidak ada kode, adanya hanya pin? sedangkan untuk mengisi unipin dibutuhkan kombinasi kode serial yg idmb dan pin? namun kode serial yg idmbnya tidak ada, mohon bantuannya terimakasih"
Pengguna Google,4,2024-10-23 06:03:20,dari kinerja nya sih oke pengeriman cepat juga cuman kendala nya pas di bagian promo tolong lah pihak developer nya kasih tahu kapan masa habis promo nya kalau ada fitur itu kan jadi mempermudah konsumen untuk meliat promo beli 1 gratis 1 nya sampai kapan waktu habisnya
Pengguna Google,5,2021-07-17 00:51:28,"assalamu alaikum...semalam memesan melalui aplikasi klik indomaret dan melakukan pembayaran via trf BCA virtual seperti biasa nya,tp kok semalam pesanan sya di aplikasi klik gagal tetapi saldo saya sudah berhasil d trf dan saldo terpotong,sedangkan proses refund nya lumayan lama sekali..mohon semoga kedepan nya kejadian seperti ini proses refund nya bisa di maximalkan lagi di biar konsumen tdk mesti menunggu lama untuk refund saldo mereka..terima kasih semoga di tindak lanjuti"
Pengguna Google,1,2021-11-24 13:55:37,"Maaf ya.. dari bintang 5 saya ubah bintang 1... karena belanja di klik tau taunya barang kosong.. dibatalkan udah sering.. mana dana kembali sampe berbulan bulan.. ngurus ke kantor indomaret sampe bolak balik.. ga cuma sekali, berkali kali.. alasan toko stok berbeda sama yg di toko.."
Pengguna Google,5,2022-04-13 07:54:56,"Hai indomaret tolong lah bikin inovasi yg memudahkan kami bisa lgsg memilih/klik promo apa aja yg bisa kami pilih di kolom voucher tanpa kami harus copy-paste. Karna kami sungguh frustasi, udah nyari promonya susah, pas di masukin kode nya ternyata udah invalid.. 🥴"
Pengguna Google,5,2021-08-31 04:35:28,"Pengiriman cepat, barang lengkap. Membantu banget apa lagi kalau cuaca nya gak menentu jadi biasa langsung klik Indomaret 👍👍👍 kurir nya juga ramah. Terimakasih"
Pengguna Google,1,2020-05-06 13:47:00,Beberapa kali pesan cod barang gak diantar! Bayar virtual account di batalin juga! Aplikasi belum siap apa cara kerjanya yang lambat?? Cs nya lambat. Tolong diperbaiki semuanya .. tq
Pengguna Google,1,2024-06-02 13:59:34,"Kalau untuk toko indomart'y sih bagus ya gercep bngt pas ada pesanan..👍🏻hnya sayang aja aplikasi ini bikin emosi ngelag muter"" Terus brhrp sih bisa di perbaiki lg ya.. Biar konsumen puas sma pelayanan aplikasinya."
Pengguna Google,3,2022-07-03 09:20:46,"Min ini saya mau aktivasi saldo klik gak bisa gegara nomor sudah tidak aktif, katanya bisa pake pasword akun klik kok nggak ada pilihan nya? Mana suka aneh pesen du klik barang ada giliran di toko barang kosong kan saldonya jadi ngendap mau di pake nggak bisa pula"
Pengguna Google,1,2024-02-28 16:39:27,Beberapa toko ketika saya datang belum mempersiapkan barangnya sehingga lama menunggu .. seharusnya pesanan online itu ketika konsumen datang barang sudah siap bukannya mencari2 barang lagi... jikalau barang tidak dipersiapkan dibeli konsumen lain itu akan selisih sehingga yg pesan online kena imbasnya
Pengguna Google,1,2022-10-27 15:20:23,"Aplikasi setelah d abdet makin lamban, serta sering eror, mengapa sering memperbarui, bukanya mempercepat pesanan malah makin lambat. Tolong d perbaiki lagi thaks"
Pengguna Google,4,2020-02-01 03:23:09,"sangat membantu, tapu sayang abis yodate terakhir pembayaran via akulaku sudah dibayar tp di aplikasi idm masih menunggu pembayaran. terus saat order baru tidak bisa. proses refound juga belum, jadi saya masih ada tagihan tapi barang belum datang/tidak jadi datang karena cancel by system tolong segera dibenahi, karena saya tau aplikasi ini sangat bermanfaat bagi sebagian orang. terima kasih"
Pengguna Google,1,2024-05-20 07:28:36,"Tolong , kalau memang SDM nya kurang ndak usah ada aplikasi ini , apalagi di pacet udah bner kedetek tapi bebrapa kali saya CO di cancel dgn alasan ban bocor , gaada yg jaga toko lah , dan kalau bisa mmberi info secepat mungkin kalau memang ndak bisa, ya kali ndak urgent"
Pengguna Google,5,2020-09-01 05:10:14,"Sebener nya sangat suka apk Klik Indomaret ,sangat membantu disaat seperti ini ,saya kalau belanaja kebutuhan rumah selalu di Klik Indomaret ,tp kenapa minta di update terus ya, belum sebulan udh minta update padahal tampilanya jg gak berubah dr yg lama"
Pengguna Google,1,2023-01-01 03:12:37,"Aplikasi nya lemot , tambahkan barang ke keranjang lemot, mau proses pembayaran lemot. Padahal saya membuka aplikasi lain lancar² saja , internet buka YouTube juga lancar"
Pengguna Google,3,2022-05-15 22:38:39,"Setelah nge-klik tombol beli, seharusnya barang masuk keranjang, bukan tampil pesan, maaf barang tidak tersedia. Kalau tidak tersedia, seharusnya tombol beli tidak bisa di-klik dong. PHP, bukan bahasa pemrograman, tapi pemberi harapan palsu."
Pengguna Google,1,2024-07-07 00:11:14,"Ini Indomaret bukan toko oren, masa iya barang dikirim 2-3 hari, kan lucu Masa iya klah sama Alfamart, pesan selang 1 jam lngsung dikirim Hadeeeeeeh, nyesal belanja di aplikasi ini,admin juga gak stanbay 24 jam lagi, hadeeeeh Paraaaaaaah"
Pengguna Google,1,2020-04-12 13:50:45,"Mengecewakan sekali aplikasi ini, saya beli air mineral galon lewat app ini,yg pertama karena kekosongan stok pesanan saya dibatalkan secara sepihak lalu uang saya lama sekali baru dikembalikan. Yang kedua saya beli lagi air mineral galon sebanyak 2 galon,di aplikasi tertulis saya telah menerima pesanan saya tsb padahal kenyataannya saya belum menerima pesanan saya."
Pengguna Google,4,2024-04-02 07:31:58,Aplikasi Nya kurang optimal dan ada bug di Hp ini ada kata Yang kurang lengkap seperti Retai Bantua Kelua Sama untuk total Jumlah Belanjaan tidak muncul sama produk kosong tidak ada label nya harus di tambah dulu baru keluar pop up produk tidak tersedia Mungkin bisa Fix
Pengguna Google,5,2021-11-15 12:55:18,"enak banget pake klik indomaret ga perlu repot, ga perlu antri dikasir, tinggal buka klik indomaret pilih apa aja yang mau di beli.. pilih pembayaran.. langsung mas mas indomaret nya dtg. boleh saran ya.. tolong tambahin layanan chat, dan pada saat penilaian belanjaan alangkah baiknya tambahkan attacment foto atau video.. saya sih puas belanja klik indomaret.. terima kasih"
Pengguna Google,1,2023-04-14 07:09:10,Kesel berapa kali di cancel suruh ganti ini itu. Stock habis masih tapi di apk ga dibilang habis jadi disuruh cancel itupun dana lama nya minta ampun balik. Habis tuh pesan makanan disuruh yang terdekat yang ku puling 4.5 km. Yang malah ditelpon bakal di cancel disuruh ganti ke jarak 5.8 km. Mana dananya juga lama kali naliknya berkali kali cancel cancel cancel
Pengguna Google,1,2022-02-12 08:45:09,"Aplikasi klik indomaret mana kembalian dana pesanan yg di refound oleh aplikasi #A112976SB, kok tidak kembali kembali sampai sekarang ini sudah 2 minggu lo, ngeklaim ke cs. Gak bisa trus gimana kebijakannya, tolong para costomer di pertimbangkan lagi deh klau mau unduh aplikasi ini, nanti kamu kecewa, gini mau maju ya sulit mengecewakan"
Pengguna Google,4,2023-04-23 03:57:41,"Masih belum terbiasa dengan aplikasinya. Aplikasinya agak ribet kurang sederhana, jadi masih susah cari barang yang dibutuhkan, sedangkan perlunya cepat."
Pengguna Google,5,2020-04-02 08:21:56,"Saya kasih bintang 5 untuk aplikasi ini. Meskipun pengataran telat sampai hari berikutnya, tapi tetap saya apresiasi untuk perbaikan kedepannya. Semoga pelayanannya terus membaik dan bisa sesuai dengan harapan customer. Sukses terus klik Indomaret👍"
Pengguna Google,5,2019-11-11 07:48:05,"Pengiriman cepat dan cepat respon .. cm sementara hanya ada dibeberapa toko saj yg bisa menggunakan klik indomaret, harapan kedepan semoga makin bnyak toko menggunakan klik biar konsumen bisa memilih toko terdekat dengan mereka"
Pengguna Google,5,2024-06-14 05:13:55,"Terbantu sekali, belum pernah ada masalah, ka kalo bisa untuk antaran bisa pilih opsi kardus atau di keranjang aja (keranjang Indomaret) Jadi kardusnya ga kebuang2/ numpuk,udah langganan."
Pengguna Google,1,2024-02-23 04:00:47,"Pengalaman sngt buruk, pesanan express bukannya langsung di proses selama 1 jam malah seharian, sangat tidak worth it, selain itu tidak ada kebijakan refund setelah lebih dari 1 jam, sangat amat tidak di rekomendasikan."
Pengguna Google,1,2021-11-11 01:38:37,"Ga sesuai jadwal, udah 2 jam gak di kirim2 pdhal di aplikasi barang sedang di kirim.. Ga sesuai ekspetasi.. Kdng kita perlu dan ga bisa keluar rumah, tp jam pengiriman gak sesuai sama aplikasi.."
Pengguna Google,1,2022-02-12 11:52:29,"Hmmm..Kecewa sama indomaret Pas ke toko mau beli barang, udh minta scan di kasir eh bilang barangnya ga bisa di scan, bisa pesan pake klik aja. Udah pesan pake klik udah bayar terus ke toko ehh barangnya ga bisa diambil katanya malah disuruh bilang sendiri ke manager toko, lah apa urusan pembeli sampe ke manager toko ya. Trs dr kasirnya minta kita cancel pesanan, laahh Komplain ke CS juga percuma, tau2 udah otomatis di cancel dr sananya.. Kalau emang barangnya ga dijual ga usah dipasang. Hmm"
Pengguna Google,5,2023-06-03 03:28:14,"Senang banget belanja di Klik Indomaret, kemudahan belanja dan harga promo yang diberikan sangat bersaing, Pelayanan Kurir sangat baik dan cepat, barang diterima sesuai pesanan, Gratis ongkir juga...terima kasih Klik Indomaret 🥰"
Pengguna Google,1,2024-11-05 03:12:19,"Koin Shopee tidak bisa digunakan lagi, sangat mengecewakan & lagi pengiriman selalu melebihi waktu estimasi yang telah dipilih. Lemot."
Pengguna Google,1,2024-05-03 13:41:03,"Tdk ada opsi pembatalan pesanan Pesanan saya sdh 3 hari tdk ada kejelasan statusnya Sdh ajukan komplain untuk dibatalkan tapi tdk ditanggapi, kirim email ke customer care juga tdk ada tanggapan"
Pengguna Google,5,2021-03-31 10:11:05,"Sangat membantu, dg belanja online dmasa pandemi sprti ini, trlebih lg sprti IRT sprti sy, ngga prlu keluar rumah, tinggal pesen smpe, enakny lg bisa bayar COD."
Pengguna Google,1,2023-01-31 03:10:42,Penanganan komplen super lama. Pengembalian dana juga ribet harus nunggu ini nunggu itu. Kapok belanja untuk yang belanja virtual harus waspada soal nya sering macet dan susah balik dana nya. Tks
Pengguna Google,1,2021-04-08 08:30:52,"Niat gak sih bikin aplikasi nya? Baru pertama download mau coba gunakan, eh alamat ga terjangkau. Oke, fine. Ganti pake alamat kantor yg letaknya di pusat kota juga katanya gak terjangkau. Oke, coba opsi ketiga yaitu Ambil sendiri ke toko. Udah ku coba jg eh ternyata gak bisa jg. Error aplikasi nya. Gak boleh apa ya aku belanja online di indomaret? Biar belanja di toko sebelah aku!"
Pengguna Google,1,2020-02-29 13:06:26,"Ternyata banyak yang sama kasusnya kayak saya, seperti nya Indomaret belum siap masuk sistem e-commerce, barang ga ada, pembatalan sepihak refund 7HARI CUYYYY!!!!!! abis di refund gw uninstall ini aplikasi, pernah pesen pake indopaket sampe nya lammmaaaa sampe 5hari padahal jakarta-depok"
Pengguna Google,5,2022-03-01 12:01:58,"Sangat memudahkan buat siapa saja yg sdg tidak bisa pergi keluar rumah. Tinggal pilih waktu kapan akan dikirim bahkan bisa pilih waktu 1 jam dr order tanpa ada tambahan biaya. Kurirnya juga sabar, istiqomah insyaallah ya good quality nya."
Pengguna Google,5,2020-05-13 12:25:59,"Alhamdulillah msh baik dlm menggunakan aplikasi ini, sy sering pake utk kirim belanja ke keluarga di Palembang, sedangkan sy di jakarta, semua barang yg di pesan ada dan tepat antar ke rumahnya, kl sy utk belanja sendiri, sy ada nmr wa toko indomaret nya, jd begitu ada yg salah lgsg ditindak lanjuti,sprti sy blnja online diantar ke rumah, es krim ketinggalan dianter lgsg kabari lwt wa lgsng diantar sm karyawannya, trs dikasih diapers kemasan lama,krn stok kosong,besoknya lgsg ditukar"
Pengguna Google,1,2025-01-28 18:51:00,"yg baru ini gak lebih bagus, parah bgt iya. KEMBALIKAN KlikIndomaret yg lama. kesel bgt sama klik dlm voucher cashback,, sistemx gak bagus, sy merasa dibohongi utk belanja + dirugikan"
Pengguna Google,3,2021-12-28 13:09:57,"Hadeh dapet kode voucher pas mau isi saldo shoope gatau nya gada pembelajaan tertuda, pas masukin di keranjang lagi trus masukin kode voucher malah ga bisa. Ga jelas ini aplikasi. Banyak2 liat aplikasi lain.. Kalo belanja blm di bayar ada barang blm di bayar. Jadi pas mau isi saldo ga harus ngulang masukin di keranjang. Mana di masukin kode voucher nya ga bisa harus nunggu dulu"
Pengguna Google,2,2019-12-08 11:56:26,"Tolong diperbaiki lagi untuk page daftarnya , setelah saya terima otp saya masukkan langsung stopped working ,. Dan juga ada issue untuk login dengan Facebook ,. NB: saya run di os Android lolipop versi 5.0 api level 21"
Pengguna Google,3,2020-12-11 16:56:15,"Cara kerjanya gimana sih. Waktu aku klik produknya yang keluar cuma putih semua. Padahal jaringanku oke. Terus waktu aku klik beli, dan mau menuju ke payment. Eh ternyata pas aku klik keranjang belanjanya malah kosong"
Pengguna Google,1,2022-10-06 05:30:55,"Setiap pesen udah lunas pula tapi selalu dicancel dengan alasan barang exp, barang kosong, atau apalah jadi mls belanja diklik lagi sampe sekarang juga barang yg exp ituu masih belum diganti udah mau jalan tiga minggu dari tgl pesen"
Pengguna Google,4,2021-09-09 00:09:27,Beberapa hari lalu ada notif harus upgrade aplikasinya. Saya upgrade gagal trs. Lalu saya uninstall untuk coba install kembali. Tapi saya download juga gagal terus ya. Kenapa ya? Padahal tiap minggu belanjanya ngandelin indomaret nih.
Pengguna Google,4,2020-05-15 05:43:49,Sangat baik dan membantu customer dalam hal pembelenjaan. Namun untuk deleverynya mohon bisa diperbaiki dan ditingkatkan lagi agar bisa onschedule. Terimakasih
Pengguna Google,5,2021-11-20 07:54:00,"Sangat baik pengiriman nya cepat. Barang nya juga sampai dengan lengkap dan banyak promonya kalau pake klik indomaret, sangan membantu bagi ibu"" Yang punya balita seeprti sayaa. Terimakasih klik indomaret"
Pengguna Google,5,2020-03-22 02:11:14,"Download app untuk menghindari belanja langsung krn virus corona lg marak. Bnyk komen negatif ttg app ini sempet ragu jg tp alhamdulillah barang dikirim lengkap sesuai pesanan dgn waktu yg gak lama.bayar pake VA m-banking BCA lancar gak ada masalah.waktu pesan ada barang yg tertera ""ada"" tp setelah dipesan, informasi dr petugas toko via tlp WA bilang barang kosong jd hrs ganti dgn alternatif lain.saran saya kl barang kosong gak usah dipajang.over all bgs tingkatin lg pelayanan dan sistemnya."
Pengguna Google,2,2022-10-25 05:59:18,Kenapa sering sekali cek diklik sama pas dateng langsung ke indomart harganya beda. kara diklik 9.900 beli 1 gratis 1 Pas ke indimart jadi 10.100 lasegar diklik 2.800 di indomart 3.100 asahi sarden beli 1 9.000 tambah 2.000 dapet 2 sarden. Jadi cuma 5.500/sardeen. Pas dateng ke indomart jadi 9.000/ kaleng. jadi diklik gak bisa buat patokan harga karna keseringan gak sesuai.
Pengguna Google,5,2021-01-10 01:28:18,Bagus seh adanya aplikasi klik indomaret jd ga susah mau blanja tanpa kluar rumah. Hanya saja pertingkatkan aplikasinya agar tidak terus menerus error ketika payment. Terima kasih indomaret 🙏
Pengguna Google,1,2020-11-07 00:00:52,Sangat bagus aplikasinya.. tapi saat beli gas selalu stok kosong padahal diindomaretnya ada.. mau pindah toko tidak bisa.. please diperbaiki.. nnti sya kasi bintang 5 kalau sudah diperbaiki.. terima kasih
Pengguna Google,2,2023-04-25 11:14:01,"Susah banget mau registrasi, pas udah ngisi alamat malah stuck di pengisian alamat terus. Udah coba install ulang, tetep aja pas login diarahkannya ngisi alamat. Padahal udah diisi alamatnyaa."
Pengguna Google,1,2024-10-13 22:43:17,"Aplikasi nya berat, lemot dan sangat tidak nyaman digunakan, aplikasi lebih berat dari HONKAI IMPACT, mendingan aplikasi ALFAGIFT jauh lebih ringan dan nyaman."
Pengguna Google,3,2020-11-13 14:10:22,Sejauh ini suka sm aplikasi ini sangat membantu.. Hanya saya g suka harus update terus aplikasinya 🤦‍♂kl g diupdate yg baru g mau kebuka g bs belanja.. Kdg males mndg lgsh ke toko aja dr pd habis2in kuota
Pengguna Google,5,2020-07-27 03:45:25,"Suka belanja disini tapi sistem paymeny kalo dah kelewatan langkah, gak bisa cek ubah cara bayar lagi. kupon promo ga bisa dipakai lagi meski orderan sebelumnya dah ter cancel batas waktu."
Pengguna Google,1,2022-10-08 09:52:06,"Terlalu banyak bug, optimalisasi aplikasi jelek. Baru mau login ae dah fc, loading saat pencarian barang lemot bahkan sering fc sendiri."
Pengguna Google,3,2020-05-25 22:31:45,"Rada halu ini aplikasi,pas kmaren nge cek ada stok es krim wall's yg avocado & mocha hrga 25k itu,udah 3 toko deket rumah.di di aplikasi ada stok nya,pas nyampe toko ga ada barangnya.usul saya,kalau bisa aplikasi ini harusnya online yg langsung nyambung ke data komputer toko.mengetahui ada atw ndak stok barang""nya"
Pengguna Google,5,2021-03-15 01:51:04,"Indomaret smakin bersaing di dlam bisnis penjualan kebutuhan sehari hari. Joss.. bisa blnja online jg, petugas nya ramah yg baju kuning yg di perumahan gresik gkb dan pengiriman pesanan sya jg sesuai waktu di aplikasi. Semoga konsisten buat mas nya yg kirim 😃"
Pengguna Google,1,2023-10-19 08:27:22,"Parahhhh... Barang yg ada promonya sepanjang jalan wibawa mukti II jatiasih bekasi Di Indomaret kosong semua, saya ingin membeli madu ASYSYIFA untuk anak saya yg sedang sakit, kosong sejak kemaren.. Apakah produk yg berpromo sudah ada yg borong?? Apakah ada pemain?? Yang anehnya lagi di beranda indomaret klik tertera barang ada, tapi sampai di lokasi kosong.."
